"g250m","dis_relig","dis_dentis","dis_groce","dis_gym","dis_hdware","dis_mall","dis_restrt","dis_school","pct_access","pct_ov30","rway","dis_exit","dis_subway","dis_crail","dis_bus","dis_parking","avgsw","pct_cur","pct_sw","popden","lumix","rdden","ndden","ndden_n3","ndden_n4","pct_n4","ujaccess","fac1_nw","fac2_connectivity","fac3_transit","fac4_auto","fac5_walk","community_","town_name","codas","pct_sch13","pct_owner","inc_med_hs","pct_pov","pct_white","pct_under5","pct_old65","pct_ov2car","inc_capita","pct_elsc_sch","pct_less3hsh","pct_labor","pct_unempl","f1_wealth","f2_children","f3_working","vmt_tot_mv","vin_mv","hh_mv","pop_mv","Walkscore","Walkscore.Desc","Transitscore","Transitscore.Desc","Bikescore","Bikescore.Desc","be_f1","be_f2","be_f3","be_f4","be_f5","be_f1_norm","dem_f1","dem_f2","dem_f3","res_ols_m1","res_ols_m2","res_ols_m3"
132033,1000,1000,353,2000,500,1274,1000,250,0,0,46.85747,1805,414,1362,107,1736,14.73307,0.97535,0.97535,9098.66667,0.51949,16814.22222,103.11111,83.55556,12.44444,0.12068,526660.08206,-0.13151,3.31955,-1.06786,0.04474,2.82352,"Inner Core","Somerville",1,0.903765690376569,0.346994535519126,57656,0.082004555808656,0.930555555555556,0.03125,0.12037037037037,0.158469945355191,30698,0.0434782608695652,0.675544794188862,0.765853658536585,0.0222929936305732,0.216127234650091,-1.43163980385459,0.765591577018042,17507648,1915,1851,5118,93,"Walker's Paradise",0,"No Nearby Transit",0,"Not Bikeable",14.8583088,438159.1481098,-505.8883228,127108.234217,7102.3653978,80.5771799426456,60554.372042481,17806.5115344498,0.502709575429088,1190.31438128145,1123.21621269668,-479.299105767133
132034,1000,1000,559,2000,500,1250,1000,353,0,0,47.25748,1917,495,1346,34,1974,14.25999,0.98774,0.97429,9973.33333,0.43667,17642.66667,103.11111,85.33333,17.77778,0.17241,533104.49726,0.10289,3.8098,-1.0667,0.0323,2.71522,"Inner Core","Somerville",1,0.923076923076923,0.33695652173913,61920,0.134034165571616,0.782287822878229,0.015990159901599,0.0811808118081181,0.0733695652173913,35066,0.0223390275952694,0.798898071625344,0.790697674418605,0.0346020761245675,-0.111843037971223,-2.10671338437003,1.48825570489244,18578540,2021,1944,5610,92,"Walker's Paradise",0,"No Nearby Transit",0,"Not Bikeable",14.4473407,443553.5227258,-539.1843152,128994.8539036,7434.2994024,78.2235467301497,66018.3725952405,20340.0266790536,0.555647472753798,1703.24464298382,1452.71356550688,-156.20324972336
132035,1000,1000,500,2000,250,1274,1000,250,0,0,47.95374,1703,665,1375,78,2216,14.3403,0.96515,0.97218,8773.33333,0.56321,18901.33333,103.11111,69.33333,28.44444,0.27586,532401.96964,0.07526,4.14295,-0.94453,0.08283,2.43069,"Inner Core","Somerville",1,0.922480620155039,0.384615384615385,47875,0.110218140068886,0.929152148664344,0.0673635307781649,0.110336817653891,0.0503978779840849,22264,0.0937866354044549,0.699738903394256,0.723489932885906,0.0333951762523191,-0.20062256880802,-1.12209955314647,0.634624694453331,19471860,2059,1784,4935,91,"Walker's Paradise",0,"No Nearby Transit",0,"Not Bikeable",14.4968125,442978.1848012,-474.4551576,128821.8622833,8205.5105712,78.5068740043638,48765.5231382074,12914.7834945749,0.477770751974058,2757.0350457872,2629.54453273727,1033.11969650676
132036,1000,1000,559,2000,0,1346,1000,250,0,0,46.99202,1454,875,1448,97,2459,13.8998,0.95732,0.97168,8224,0.52724,20648.88889,106.66667,64,32,0.3,530410.55428,0.08015,4.25939,-0.91274,0.09532,2.29179,"Inner Core","Somerville",1,0.848484848484849,0.409774436090226,56917,0.0969162995594714,0.757207890743551,0.0303490136570561,0.139605462822458,0.105263157894737,25541,0.125186289120715,0.709342560553633,0.680395387149918,0.0145278450363196,-0.126901543329357,-1.04149678900694,0.0844924643640198,20117796,2105,1818,4626,89,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",14.0973488,441316.0300524,-400.4860648,128615.0679965,9154.7004378,76.2191270198496,57539.2565281286,14815.2736953013,0.418847712449346,1927.48861836043,1824.39246585791,269.469487584828
132827,1000,2000,559,1000,500,750,1000,790,0.11011,0,48.63719,286,287,2034,274,333,4.8673,0.61426,0.57067,2298.66667,0.83458,13747.55556,81.77778,48,19.55556,0.23913,506143.73782,-0.77618,2.01877,-1.29168,0.36327,0.389,"Inner Core","Cambridge",1,0.83539603960396,0.554393305439331,60724,0.0674846625766871,0.772329246935201,0.0893169877408056,0.125218914185639,0.0857740585774059,30830,0.133456904541242,0.653276955602537,0.698212407991588,0.052710843373494,-0.0913342256002868,-0.411184260583651,0.307790225497121,5816648,612,551,1252,68,"Somewhat Walkable",0,"No Nearby Transit",92,"Biker's Paradise",5.3921914,420769.5123906,-48.7575575,120024.2633356,5760.0213876,26.3642901684139,63070.8101214092,17882.8006145311,0.445151725255561,-2784.17758589291,-611.819498047545,398.723478200495
132828,1000,1000,353,2000,250,790,1000,559,0.03945,0,43.33136,536,472,1828,292,497,7.32387,0.79807,0.77402,3984,0.83464,15461.33333,108.44444,72.88889,21.33333,0.19672,509955.74515,-0.67374,2.75501,-1.08395,0.12213,1.15765,"Inner Core","Cambridge",1,0.913135593220339,0.431159420289855,55625,0.0497803806734993,0.874613003095975,0.0526315789473684,0.0681114551083591,0.0833333333333333,24745,0.137931034482759,0.638783269961977,0.711666666666667,0.053864168618267,-0.131608581595124,-0.744059163016587,0.902030023624674,10018956,1066,1047,2241,71,"Very Walkable",0,"No Nearby Transit",93,"Biker's Paradise",7.9251446,423808.4884745,-127.8401569,121697.8832684,6604.8002858,40.8706296561206,56131.6572543641,14353.6259193027,0.504321929824562,-2258.39026395817,-905.001507260818,181.779441721389
132829,1000,1000,250,2000,0,901,1000,353,0,0,44.84503,786,699,1635,159,712,9.51884,0.89599,0.91144,5847.11111,0.81095,16181.33333,144,88.88889,26.66667,0.18518,509955.74515,-0.47638,3.69312,-0.89425,0.00094,1.62837,"Inner Core","Cambridge",1,0.913135593220339,0.431159420289855,55625,0.0497803806734993,0.874613003095975,0.0526315789473684,0.0681114551083591,0.0833333333333333,24745,0.137931034482759,0.638783269961977,0.711666666666667,0.053864168618267,-0.131608581595124,-0.744059163016587,0.902030023624674,14085245,1502,1569,3289,79,"Very Walkable",0,"No Nearby Transit",90,"Biker's Paradise",10.0894947,423666.8184745,-201.7177772,122326.0003407,7116.735074,53.2659622350455,56131.6572543641,14353.6259193027,0.504321929824562,-1752.22661376649,-933.166705302802,67.3346953286553
132830,1000,1000,353,2000,250,1060,1000,250,0,0,45.89148,1036,747,1459,45,945,10.4991,0.91381,0.92923,7422.22222,0.60559,18122.66667,174.22222,104.88889,32,0.18367,516067.42774,-0.06711,4.64235,-0.89752,-0.05045,1.68891,"Inner Core","Cambridge",1,0.815555555555556,0.37751677852349,26976,0.0785582255083179,0.78859649122807,0.0298245614035088,0.287719298245614,0.0285234899328859,24805,0.122659176029963,0.809825673534073,0.522012578616352,0.0220883534136546,-0.288035210840545,-1.45091962162964,-1.9378998786603,17475984,1865,1997,4175,86,"Very Walkable",0,"No Nearby Transit",84,"Very Bikeable",10.9937969,428748.7750242,-275.9224752,124555.759426,7916.1865648,58.4449425307256,33240.410307705,14388.514557866,0.167828533598146,-175.116386262062,706.195679042929,1275.12818743115
132831,1000,1000,250,1000,250,1250,1000,353,0,0,45.15396,1286,506,1307,188,1185,11.57095,0.91377,0.92501,7489.77778,0.60928,18330.66667,167.11111,97.77778,30.22222,0.18085,522836.91585,-0.1169,4.48142,-0.92594,-0.04534,1.84048,"Inner Core","Somerville",1,0.889558232931727,0.405572755417957,54432,0.0360610263522885,0.79700272479564,0.0762942779291553,0.0749318801089918,0,31890,0.106782106782107,0.712676056338028,0.781402936378467,0,-0.0976290656013044,-1.16051315227357,1.23210820510259,18391248,1978,1998,4213,89,"Very Walkable",0,"No Nearby Transit",78,"Very Bikeable",11.9439098,434630.8201555,-351.4829904,126175.3038767,8232.0773766,63.8862828125159,58535.3545401865,18497.7609855917,0.553616221646346,-264.893340097177,240.376780059061,700.549686177808
132832,1000,1000,0,2000,353,1118,1000,250,0,0,44.62588,1536,281,1189,102,1428,13.22875,0.92996,0.92448,7304.88889,0.62731,19107.55556,154.66667,99.55556,28.44444,0.1839,522836.91585,-0.12028,4.40722,-0.89225,-0.02827,2.04631,"Inner Core","Somerville",1,0.889558232931727,0.405572755417957,54432,0.0360610263522885,0.79700272479564,0.0762942779291553,0.0749318801089918,0,31890,0.106782106782107,0.712676056338028,0.781402936378467,0,-0.0976290656013044,-1.16051315227357,1.23210820510259,17215436,1922,1944,4109,93,"Walker's Paradise",0,"No Nearby Transit",0,"Not Bikeable",13.4332839,434872.3501555,-426.8843312,126297.5201943,8476.6057882,72.4159967917546,58535.3545401865,18497.7609855917,0.553616221646346,-456.883836698588,-82.2671436355893,-1775.06772261607
132833,1000,1000,250,2000,250,1030,1000,353,0,0,42.65109,1786,165,1116,106,1673,13.8725,0.9152,0.91797,7662.22222,0.58337,19020.44444,149.33333,94.22222,30.22222,0.20238,533104.49726,-0.01731,4.50006,-0.91826,-0.05592,2.08538,"Inner Core","Somerville",1,0.923076923076923,0.33695652173913,61920,0.134034165571616,0.782287822878229,0.015990159901599,0.0811808118081181,0.0733695652173913,35066,0.0223390275952694,0.798898071625344,0.790697674418605,0.0346020761245675,-0.111843037971223,-2.10671338437003,1.48825570489244,18121360,1994,1945,4310,96,"Walker's Paradise",0,"No Nearby Transit",0,"Not Bikeable",13.987226,443579.5227258,-503.3851716,128731.4531017,8395.3605614,75.5884486787983,66018.3725952405,20340.0266790536,0.555647472753798,88.903820171169,389.898720697948,-1359.72766261353
132834,1000,1000,353,1000,353,1000,1000,500,0,0,43.3543,1982,317,1096,131,1920,13.94229,0.91619,0.91084,8202.66667,0.5666,19713.77778,156.44444,106.66667,33.77778,0.2159,536345.45361,0.07803,4.96514,-0.86596,-0.08136,1.99921,"Inner Core","Somerville",1,0.915481171548117,0.372294372294372,61230,0.0584832904884319,0.935003385240352,0.0656736628300609,0.122545700744753,0.0793650793650794,32385,0.0656836461126005,0.673728813559322,0.770833333333333,0.00931966449207828,0.219282097097701,-1.24666612907474,0.798275524963029,17868164,1989,1984,4614,95,"Walker's Paradise",0,"No Nearby Transit",0,"Not Bikeable",14.0438032,446274.7164963,-561.650732,129764.9537869,8876.083542,75.912468905648,64206.4730917573,18784.9575862423,0.504794487700293,-78.2668268727081,44.6538887785156,-1703.04988629603
132835,1000,1000,250,2000,353,1030,1000,250,0,0,45.19519,1737,546,1132,283,2167,14.00928,0.90226,0.93253,9114.66667,0.45463,19619.55556,135.11111,80,39.11111,0.28947,532401.96964,0.27304,5.01292,-0.90566,-0.02592,2.04595,"Inner Core","Somerville",1,0.922480620155039,0.384615384615385,47875,0.110218140068886,0.929152148664344,0.0673635307781649,0.110336817653891,0.0503978779840849,22264,0.0937866354044549,0.699738903394256,0.723489932885906,0.0333951762523191,-0.20062256880802,-1.12209955314647,0.634624694453331,21246500,2263,2125,5127,89,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",14.1105476,442980.8148012,-486.7516556,129073.4637991,8661.9277986,76.2947171545708,48765.5231382074,12914.7834945749,0.477770751974058,1865.71529096739,1646.0673501817,60.6429069637209
132836,1000,1000,353,2000,250,1118,1000,0,0,0,45.58461,1493,788,1219,196,2415,13.53182,0.90588,0.93692,8908.44444,0.40327,21365.33333,129.77778,80,35.55556,0.27397,536266.95002,0.20108,4.81614,-0.93056,0.00671,2.05211,"Inner Core","Somerville",1,0.849036402569593,0.353369763205829,67773,0.0591949486977111,0.850936329588015,0.0374531835205993,0.0966292134831461,0.0200364298724954,28758,0.105815831987076,0.674858223062382,0.724933451641526,0.0501835985312118,-0.201244606392308,-1.2313620030533,0.84988571063276,22098792,2316,2067,5011,87,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",13.692781,446152.1285166,-413.2556964,130291.6948955,9557.2153844,73.9021486198561,67736.0146848149,16681.2046579023,0.490562595336131,1506.57439365496,1153.91201266866,-337.495469632689
132837,1000,1000,559,2000,353,1250,1000,250,0,0,45.80931,1252,1034,1348,153,2663,12.96862,0.88082,0.90999,8558.22222,0.45209,21747.55556,135.11111,74.66667,40.88889,0.30263,536266.95002,0.31772,5.06333,-0.90285,0.03038,1.82394,"Inner Core","Somerville",1,0.849036402569593,0.353369763205829,67773,0.0591949486977111,0.850936329588015,0.0374531835205993,0.0966292134831461,0.0200364298724954,28758,0.105815831987076,0.674858223062382,0.724933451641526,0.0501835985312118,-0.201244606392308,-1.2313620030533,0.84988571063276,21436668,2196,1971,4814,82,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",13.1449926,446131.1885166,-340.7849244,130293.7831643,9566.2872398,70.7649392557716,67736.0146848149,16681.2046579023,0.490562595336131,1561.90933298315,1201.28894961907,-225.470053292744
132838,1000,1000,353,2000,559,1414,1000,500,0,0,44.913,1015,1282,1508,81,2638,12.71698,0.88457,0.88653,8227.55556,0.45357,22216.88889,181.33333,110.22222,42.66667,0.23529,546697.88065,0.41513,5.7198,-0.82276,-0.04171,1.63275,"Inner Core","Somerville",1,0.859712230215827,0.431137724550898,40875,0.113636363636364,0.670639219934995,0.0671722643553629,0.0736728060671723,0.0449101796407186,21238,0.159713945172825,0.623529411764706,0.778254649499285,0.00919117647058824,-0.507519590232171,-0.563721926249179,1.08831322429451,20504656,2060,1858,4628,85,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",12.9032565,454637.5609395,-270.36612,132710.6663639,9713.8342304,69.3805054916444,42683.2202875384,12319.3603282454,0.552199287947339,3043.49825525321,2954.98897851745,1394.68529873493
132841,1000,1000,250,2000,559,1274,1000,250,0.04744,0.00158,45.56476,410,1734,2095,211,1906,10.27434,0.78322,0.78421,8266.66667,0.4023,18759.11111,119.11111,64,30.22222,0.25373,548024.45332,0.08595,4.12082,-1.10901,0.15353,1.47106,"Inner Core","Somerville",1,0.678145695364238,0.187082405345212,23750,0.2777138473341,0.430044182621502,0.0795287187039764,0.103829160530191,0.0256124721603563,12886,0.29079415250889,0.523060796645702,0.538747346072187,0.083743842364532,-1.86570785802423,0.638227957500614,-0.357061950380366,17354924,1726,1804,4650,77,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",10.5470174,455246.1962556,-88.3358202,132260.1459925,8085.314061,55.8862157831695,25057.0796959635,7474.71771807284,0.337355616946365,1800.60622436166,2205.5799665918,762.096920663466
132842,1000,1000,353,2000,707,1030,1000,0,0.12096,0.06824,56.8294,361,1491,2312,112,1666,8.93598,0.78922,0.72189,6951.11111,0.42773,16657.77778,90.66667,44.44444,26.66667,0.29411,548024.45332,-0.09125,3.29753,-1.22332,0.62498,1.3594,"Inner Core","Somerville",1,0.678145695364238,0.187082405345212,23750,0.2777138473341,0.430044182621502,0.0795287187039764,0.103829160530191,0.0256124721603563,12886,0.29079415250889,0.523060796645702,0.538747346072187,0.083743842364532,-1.86570785802423,0.638227957500614,-0.357061950380366,12967264,1297,1381,3910,70,"Somewhat Walkable",0,"No Nearby Transit",0,"Not Bikeable",9.305129,455372.3262556,-64.9685,131468.0119411,7017.1529906,48.7738637917293,25057.0796959635,7474.71771807284,0.337355616946365,817.209070383331,1644.54341544057,197.752205395542
132843,1000,1000,559,2000,901,790,1000,250,0.22065,0.15678,70.07681,467,1253,2535,104,1429,8.24588,0.83929,0.68238,5760,0.2738,15034.66667,64,37.33333,19.55556,0.30555,560586.83414,-0.08436,2.45031,-1.42884,1.21297,1.50067,"Inner Core","Somerville",1,0.819362455726092,0.518026565464896,58261,0.158478605388273,0.857618651124063,0.0890924229808493,0.105745212323064,0.0246679316888046,28428,0.19344262295082,0.508403361344538,0.646694214876033,0.0431309904153355,-0.39838984173742,0.103152742362356,0.140285271585122,9213853,949,1098,3240,74,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",8.6999433,465934.1223362,-86.5579711,133696.3290012,6064.403571,45.3079374503719,59971.3435546157,16489.52255202,0.421004999277462,-1824.08177958797,-631.562417146988,-2110.54362337075
132844,1000,1000,500,2000,1118,559,1000,500,0.27879,0.13654,76.83807,556,1019,2762,247,1197,8.82152,0.88,0.75128,3900.44444,0.38437,15543.11111,81.77778,53.33333,26.66667,0.32608,560586.83414,-0.05623,2.81096,-1.30855,1.36844,1.4907,"Inner Core","Somerville",1,0.819362455726092,0.518026565464896,58261,0.158478605388273,0.857618651124063,0.0890924229808493,0.105745212323064,0.0246679316888046,28428,0.19344262295082,0.508403361344538,0.646694214876033,0.0431309904153355,-0.39838984173742,0.103152742362356,0.140285271585122,8377641,855,796,2194,74,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",9.3105048,466085.1023362,-108.0945285,133346.6250221,6260.5601164,48.8046512456064,59971.3435546157,16489.52255202,0.421004999277462,-449.076734564174,985.9921253524,-592.033096358138
132845,1000,2000,559,2000,1030,353,1000,750,0.26303,0.07969,65.30668,505,796,2994,360,974,7.77314,0.77438,0.68508,2476.44444,0.59969,14302.22222,78.22222,46.22222,24.88889,0.31818,560586.83414,-0.29198,2.42542,-1.28085,1.09713,1.08746,"Inner Core","Somerville",1,0.819362455726092,0.518026565464896,58261,0.158478605388273,0.857618651124063,0.0890924229808493,0.105745212323064,0.0246679316888046,28428,0.19344262295082,0.508403361344538,0.646694214876033,0.0431309904153355,-0.39838984173742,0.103152742362356,0.140285271585122,6219981,629,552,1392,81,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",8.2238648,466231.0323362,-101.615623,132717.3917894,5661.3430418,42.5814139821143,59971.3435546157,16489.52255202,0.421004999277462,-535.815054516377,1565.59872841599,-119.463853947298
133628,1000,1000,250,2000,353,559,1000,500,0.08029,0,38.42067,586,407,1690,255,400,6.88001,0.67921,0.6746,5793.77778,0.78197,11733.33333,101.33333,65.77778,17.77778,0.17543,506143.73782,-0.67343,2.60644,-1.17673,0.1019,0.97082,"Inner Core","Cambridge",1,0.83539603960396,0.554393305439331,60724,0.0674846625766871,0.772329246935201,0.0893169877408056,0.125218914185639,0.0857740585774059,30830,0.133456904541242,0.653276955602537,0.698212407991588,0.052710843373494,-0.0913342256002868,-0.411184260583651,0.307790225497121,13597483,1508,1312,3259,72,"Very Walkable",0,"No Nearby Transit",92,"Biker's Paradise",7.3348458,420594.1523906,-146.5432849,120451.6538786,4790.0086984,37.489961275834,63070.8101214092,17882.8006145311,0.445151725255561,-986.984285072706,430.428418258766,1543.5542586916
133629,1000,1000,0,2000,250,707,1000,250,0,0,39.99921,821,657,1479,277,648,9.83375,0.86865,0.89109,6677.33333,0.74587,13386.66667,136.88889,81.77778,23.11111,0.16883,506143.73782,-0.50619,3.40339,-0.97208,-0.08883,1.7303,"Inner Core","Cambridge",1,0.83539603960396,0.554393305439331,60724,0.0674846625766871,0.772329246935201,0.0893169877408056,0.125218914185639,0.0857740585774059,30830,0.133456904541242,0.653276955602537,0.698212407991588,0.052710843373494,-0.0913342256002868,-0.411184260583651,0.307790225497121,17247062,1881,1604,3756,80,"Very Walkable",0,"No Nearby Transit",93,"Biker's Paradise",10.327117,420461.1123906,-215.9006004,121040.3867143,5752.9574264,54.6268360773453,63070.8101214092,17882.8006145311,0.445151725255561,151.104104010416,1051.06588320456,2139.2862293336
133630,1000,1000,250,1000,250,901,1000,0,0,0,43.19888,1063,734,1282,158,898,9.98862,0.8734,0.89349,6888.88889,0.62087,17175.11111,193.77778,108.44444,37.33333,0.19266,529396.39408,-0.15597,4.90431,-0.89148,-0.14131,1.38485,"Inner Core","Cambridge",1,0.910891089108911,0.477064220183486,54231,0.0109739368998628,0.769335142469471,0.187245590230665,0.0895522388059701,0.0611620795107034,34179,0.0866261398176292,0.612903225806452,0.760869565217391,0.0166666666666667,0.0481776101474624,-0.0188604764057658,0.964392899649755,16679133,1803,1761,3875,86,"Very Walkable",0,"No Nearby Transit",89,"Very Bikeable",10.4713388,439749.1870864,-286.0688512,127284.4107121,7776.9721464,55.4528009598896,59450.4864816026,19825.200981029,0.524967553536664,-346.894539814407,525.35513022806,1259.8174597925
133631,1000,1000,353,2000,0,1060,1000,250,0,0,45.88574,1308,486,1106,40,1148,10.86028,0.89555,0.90781,7192.88889,0.57544,18769.77778,199.11111,110.22222,40.88889,0.20535,539918.97738,0.07719,5.29208,-0.87757,-0.09766,1.47752,"Inner Core","Cambridge",1,0.827631578947368,0.349206349206349,51086,0.0431137724550898,0.758099352051836,0.0637149028077754,0.221382289416847,0.0453514739229025,31619,0.0943396226415094,0.785542168674699,0.612903225806452,0.0175438596491228,-0.0758910115091824,-1.28748817173314,-0.826036196333697,17289396,1884,1955,4046,93,"Walker's Paradise",0,"No Nearby Transit",81,"Very Bikeable",11.2797177,448722.2912254,-357.5268376,130134.3368225,8352.2354868,60.0824241041699,55731.0334064481,18340.5932159552,0.296018602382777,-739.221152127726,120.476149039316,537.236389712281
133632,1000,1000,250,2000,250,901,1000,500,0,0,44.71503,1554,245,964,208,1397,12.16176,0.9083,0.90665,6960,0.63969,19628.44444,193.77778,110.22222,44.44444,0.22935,544376.47474,0.15077,5.49925,-0.82615,-0.08823,1.55418,"Inner Core","Somerville",1,0.946035242290749,0.326366559485531,48176,0.0737207285342585,0.862745098039216,0.0383631713554987,0.0809889173060529,0.0482315112540193,39932,0.0516934046345811,0.861022364217252,0.76937441643324,0.00728155339805825,0.0404353995832749,-2.11040082210801,1.29908331385423,15999794,1786,1956,3915,96,"Walker's Paradise",0,"No Nearby Transit",77,"Very Bikeable",12.4483384,452695.7840342,-432.2165772,131292.7044509,8708.6429518,66.7751686075272,57310.2748066379,23162.3978424959,0.538965209272115,-716.507234511674,133.725339121196,243.846493125249
133633,1000,1000,0,2000,0,790,1000,559,0,0,41.53475,1802,89,872,60,1647,12.67207,0.90277,0.90541,7431.11111,0.58863,19578.66667,174.22222,97.77778,44.44444,0.2551,544376.47474,0.11134,5.32579,-0.8371,-0.11374,1.66182,"Inner Core","Somerville",1,0.946035242290749,0.326366559485531,48176,0.0737207285342585,0.862745098039216,0.0383631713554987,0.0809889173060529,0.0482315112540193,39932,0.0516934046345811,0.861022364217252,0.76937441643324,0.00728155339805825,0.0404353995832749,-2.11040082210801,1.29908331385423,17732584,1916,2046,4180,97,"Walker's Paradise",0,"No Nearby Transit",0,"Not Bikeable",12.8964766,452891.7040342,-509.03359,131400.7685255,8902.9928336,69.3416766924811,57310.2748066379,23162.3978424959,0.538965209272115,-166.339616293311,614.415124731926,-1380.38053593589
